Longitude,Latitude,FID,ObjectID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG
121.4730004198,31.2479999384,2275,2157,Shanghai,CHN-SHN,Shanghai,CH,China,Provincial capital,14608512,1,"5,000,000 and greater",59970,1
29.7500043499,-19.4667030626,2276,2266,Gweru,ZWE-MDL,Midlands,ZI,Zimbabwe,Provincial capital,146073,5,"100,000 to 249,999",0,0
128.1999963844,-3.716667066,2277,2474,Ambon,IDN-MAL,Maluku,ID,Indonesia,Provincial capital,355596,4,"250,000 to 499,999",52720,0
31.5000003328,-20.9999970356,2278,2267,Masvingo,ZWE-MSV,Masvingo,ZI,Zimbabwe,Provincial capital,76290,6,"50,000 to 99,999",0,1
114.279003281,30.5730000363,2279,2158,Wuhan,CHN-HUB,Hubei,CH,China,Provincial capital,4184206,2,"1,000,000 to 4,999,999",60060,0
105.820002386,21.0300030662,2280,2064,Hanoi,VNM-HNO,Ha Noi,VM,Vietnam,National capital and provincial capital enclave,1431270,2,"1,000,000 to 4,999,999",0,0
39.283299344,-6.1333020545,2281,2393,Koani,TZA-ZCN,Zanzibar Central/South,TZ,Tanzania,Provincial capital,2311,7,"Less than 50,000",0,0
122.5883614402,-3.9554369838,2282,2475,Kendari,IDN-STG,Sulawesi Tenggara,ID,Indonesia,Provincial capital,-999,7,"Less than 50,000",52240,0
105.333003339,20.8299960408,2283,2065,Hoa Binh,VNM-HBN,Hoa Binh,VM,Vietnam,Provincial capital,105260,5,"100,000 to 249,999",0,1
105.9750003385,20.2529970509,2284,2066,Ninh Binh,VNM-NBN,Ninh Binh,VM,Vietnam,Provincial capital,36864,7,"Less than 50,000",0,1
120.1650033471,30.2529960106,2285,2159,Hangzhou,CHN-ZHJ,Zhejiang,CH,China,Provincial capital,1878129,2,"1,000,000 to 4,999,999",0,0
43.2430024323,-11.7000000766,2286,2268,Moroni,COM,Comoros,CN,Comoros,National capital,42872,7,"Less than 50,000",47300,0
39.2030013772,-6.1659989778,2287,2394,Zanzibar,TZA-ZUR,Zanzibar Urban/West,TZ,Tanzania,Provincial capital,403658,4,"250,000 to 499,999",47050,0
119.7227883153,-5.1904259758,2288,2476,Makassar,IDN-SSL,Sulawesi Selatan,ID,Indonesia,Other,1321717,2,"1,000,000 to 4,999,999",52320,0
105.7770002988,19.8089999256,2289,2067,Thanh Hoa,VNM-THO,Thanh Hoa,VM,Vietnam,Provincial capital,112473,5,"100,000 to 249,999",0,1
35.7380014276,-6.1749989721,2290,2395,Dodoma,TZA-DOD,Dodoma,TZ,Tanzania,Provincial capital,180541,5,"100,000 to 249,999",0,1
106.7570013125,21.8459970316,2291,2068,Lang Son,VNM-LSO,Lang Son,VM,Vietnam,Provincial capital,-999,7,"Less than 50,000",0,1
40.5000004059,-12.9666599932,2292,2269,Pemba,MOZ-CDL,Cabo Delgado,MZ,Mozambique,Provincial capital,108737,5,"100,000 to 249,999",46940,0
38.9167024012,-6.7667039982,2293,2396,Kibaha,TZA-PWA,Pwani,TZ,Tanzania,Provincial capital,23651,7,"Less than 50,000",0,0
115.8890043909,28.6710030101,2294,2160,Nanchang,CHN-JNG,Jiangxi,CH,China,Provincial capital,1871351,2,"1,000,000 to 4,999,999",0,0
125.5809963937,-8.5709969899,2295,2477,Dili,TLS,Timor Leste,TT,Timor Leste,National capital,150000,5,"100,000 to 249,999",51390,0
106.1919993916,21.270995926,2296,2069,Phu Lang Thuong,VNM-HBA,Ha Bac,VM,Vietnam,Provincial capital,53728,6,"50,000 to 99,999",0,0
113.0000044063,28.0999980039,2297,2161,Changsha,CHN-HUN,Hunan,CH,China,Provincial capital,2073938,2,"1,000,000 to 4,999,999",60080,0
106.3310043413,20.9420010076,2298,2070,Hai Duong,VNM-HHU,Hai Hung,VM,Vietnam,Provincial capital,58030,6,"50,000 to 99,999",0,0
40.691034411,-15.0661349582,2299,2270,Mocambique,MOZ-NMP,Nampula,MZ,Mozambique,Other,-999,7,"Less than 50,000",46930,0
39.2533472982,-6.817356064,2300,2397,Dar es Salaam,TZA-DES,Dar es Salaam,TZ,Tanzania,National and provincial capital,2698652,2,"1,000,000 to 4,999,999",47010,1
130.8320014049,-12.4129980054,2301,2478,Darwin,AUS-NTR,Northern Territory,AS,Australia,Provincial capital,93080,6,"50,000 to 99,999",54670,0
106.6797904433,20.86135205,2302,2071,Haiphong,VNM-HPH,Hai Phong,VM,Vietnam,Other,602695,3,"500,000 to 999,999",57680,0
113.2936113061,23.0961870216,2303,2162,Guangzhou,CHN-GND,Guangdong,CH,China,Other,3152825,2,"1,000,000 to 4,999,999",57830,0
31.0200033958,-17.8299990131,2304,2271,Harare,ZWE-MEA,Mashonaland East,ZI,Zimbabwe,National and provincial capital,1542813,2,"1,000,000 to 4,999,999",0,0
133.2199982878,-15.7499999854,2305,2479,Birdum,AUS-NTR,Northern Territory,AS,Australia,Other,-999,7,"Less than 50,000",0,0
37.6610042876,-6.8220000319,2306,2398,Morogoro,TZA-MRG,Morogoro,TZ,Tanzania,Provincial capital,250902,4,"250,000 to 499,999",0,1
107.1333003968,16.8499980365,2307,2072,Dong Ha,VNM-QTR,Quang Tri,VM,Vietnam,Provincial capital,17662,7,"Less than 50,000",0,0
117.1539993764,-0.5020020252,2308,2480,Samarinda,IDN-KTI,Kalimantan Timur,ID,Indonesia,Provincial capital,355160,4,"250,000 to 499,999",51820,0
35.6920024314,-7.776998947,2309,2399,Iringa,TZA-IRN,Iringa,TZ,Tanzania,Provincial capital,111820,5,"100,000 to 249,999",0,1
123.3830523632,41.8021649491,2310,2163,Shenyang,CHN-LNN,Liaoning,CH,China,Other,3512192,2,"1,000,000 to 4,999,999",0,0
35.6509983939,-10.682001036,2311,2400,Songea,TZA-RUV,Ruvuma,TZ,Tanzania,Provincial capital,126449,5,"100,000 to 249,999",0,0
33.4833393623,-19.1333340802,2312,2272,Chimoio,MOZ-MAN,Manica,MZ,Mozambique,Provincial capital,256936,4,"250,000 to 499,999",0,0
107.5850012829,16.4629979514,2313,2073,Hue,VNM-TTH,Thua Thien Hue,VM,Vietnam,Provincial capital,287217,4,"250,000 to 499,999",0,0
116.8599963087,-1.2099960592,2314,2481,Balikpapan,IDN-KTI,Kalimantan Timur,ID,Indonesia,Other,433866,4,"250,000 to 499,999",51840,0
122.9770084186,41.1152490652,2315,2164,Anshan,CHN-LNN,Liaoning,CH,China,Other,1199275,2,"1,000,000 to 4,999,999",0,0
34.7470023699,-0.0950040673,2316,2401,Kisumu,KEN-NYN,Nyanza,KE,Kenya,Provincial capital,216479,5,"100,000 to 249,999",0,0
28.7100002853,-20.1999960729,2317,2273,Bulawayo,ZWE-MNR,Matabeleland North,ZI,Zimbabwe,Other,699385,3,"500,000 to 999,999",0,0
108.215001379,16.0520040597,2318,2074,Da Nang,VNM-QND,Quang Nam-Da Nang,VM,Vietnam,Provincial capital,752493,3,"500,000 to 999,999",57650,0
113.933340352,-2.2666679689,2319,2482,Palangkaraya,IDN-KTN,Kalimantan Tengah,ID,Indonesia,Provincial capital,-999,7,"Less than 50,000",0,0
36.0690033318,-0.2799990772,2320,2402,Nakuru,KEN-RVL,Rift Valley,KE,Kenya,Provincial capital,259903,4,"250,000 to 499,999",0,0
116.3880364167,39.9061890457,2321,2165,Beijing,CHN-BJN,Beijing,CH,China,National and provincial capital,7480601,1,"5,000,000 and greater",0,1
108.8119984071,15.1239960258,2322,2075,Quang Ngai,VNM-QNG,Quang Ngai,VM,Vietnam,Provincial capital,32992,7,"Less than 50,000",0,1
36.9510034333,-0.4169970411,2323,2403,Nyeri,KEN-CNT,Central,KE,Kenya,Provincial capital,51084,6,"50,000 to 99,999",0,0
10.2120033789,-0.7059960485,2324,2274,Lambarene,GAB-MOG,Moyen-Ogooue,GB,Gabon,Provincial capital,20714,7,"Less than 50,000",0,0
118.1802064065,39.6154440203,2325,2166,Tangshan,CHN-HEB,Hebei,CH,China,Other,1596949,2,"1,000,000 to 4,999,999",0,0
114.5889993514,-3.3280020498,2326,2483,Bandjermasin,IDN-KSL,Kalimantan Selatan,ID,Indonesia,Provincial capital,572837,3,"500,000 to 999,999",51890,0
108.0150032896,14.3499960212,2327,2076,Kon Tum,VNM-KTM,Kon Tum,VM,Vietnam,Provincial capital,47409,7,"Less than 50,000",0,1
117.1850043948,39.1280039594,2328,2167,Tianjin,CHN-TNJ,Tianjin,CH,China,Provincial capital,3766207,2,"1,000,000 to 4,999,999",60195,1
108.0166683862,13.9500000079,2329,2077,Play Cu,VNM-GLA,Gia Lai,VM,Vietnam,Provincial capital,114225,5,"100,000 to 249,999",0,0
37.4490003588,-0.5239979477,2330,2404,Embu,KEN-EST,Eastern,KE,Kenya,Provincial capital,34922,7,"Less than 50,000",0,0
8.7820023201,-0.7209989625,2331,2275,Port Gentil,GAB-OMR,Ogooue-Maritime,GB,Gabon,Provincial capital,109163,5,"100,000 to 249,999",46440,0
109.2333244366,13.766660993,2332,2078,Qui Nhon,VNM-BDN,Binh Dinh,VM,Vietnam,Provincial capital,210338,5,"100,000 to 249,999",0,0
112.6843744447,-7.3999980466,2333,2484,Surabaja,IDN-JTI,Jawa Timur,ID,Indonesia,Other,2374658,2,"1,000,000 to 4,999,999",51130,0
11.0040033721,-1.8849959612,2334,2276,Mouila,GAB-NGO,Ngounie,GB,Gabon,Provincial capital,22469,7,"Less than 50,000",0,0
106.9810023102,13.5070020729,2335,2079,Lumphat,KHM-RTN,Rotanokiri,CB,Cambodia,Provincial capital,19205,7,"Less than 50,000",0,0
114.5597133773,38.0770920393,2336,2168,Shijiazhuang,CHN-HEB,Hebei,CH,China,Other,1992474,2,"1,000,000 to 4,999,999",0,0
36.8039973486,-1.2699989446,2337,2405,Nairobi,KEN-NAR,Nairobi Area,KE,Kenya,National and provincial capital,2750547,2,"1,000,000 to 4,999,999",0,0
109.3159984178,13.0820039611,2338,2080,Tuy Hoa,VNM-PYN,Phu Yen,VM,Vietnam,Provincial capital,69596,6,"50,000 to 99,999",0,0
112.5520024109,37.8929969296,2339,2169,Taiyuan,CHN-SHX,Shanxi,CH,China,Provincial capital,2722475,2,"1,000,000 to 4,999,999",0,0
33.8030013333,-1.495997992,2340,2406,Musoma,TZA-MAR,Mara,TZ,Tanzania,Provincial capital,121119,5,"100,000 to 249,999",0,0
11.0269983194,-2.8569960056,2341,2277,Tchibanga,GAB-NYN,Nyanga,GB,Gabon,Provincial capital,19365,7,"Less than 50,000",0,0
116.1369993607,-8.5899960034,2342,2485,Mataram,IDN-NTB,Nusa Tenggara Barat,ID,Indonesia,Provincial capital,318674,4,"250,000 to 499,999",0,0
34.7439963592,-4.816998033,2343,2407,Singida,TZA-SNG,Singida,TZ,Tanzania,Provincial capital,62432,6,"50,000 to 99,999",0,1
108.0500044074,12.6666629791,2344,2081,Buon Me Thuot,VNM-DLA,Dac Lac,VM,Vietnam,Provincial capital,146975,5,"100,000 to 249,999",0,0
116.9669973807,36.6560009517,2345,2170,Jinan,CHN-SHD,Shandong,CH,China,Provincial capital,2069266,2,"1,000,000 to 4,999,999",0,0
34.0229972954,-11.4650010349,2346,2408,Mzuzu,MWI-NRT,Northern,MI,Malawi,Provincial capital,-999,7,"Less than 50,000",0,0
19.9050033427,-11.7909990442,2347,2278,Luena,AGO-MOX,Moxico,AO,Angola,Provincial capital,21115,7,"Less than 50,000",0,0
115.2172713017,-8.7066899497,2348,2486,Denpasar,IDN-BAL,Bali,ID,Indonesia,Provincial capital,405923,4,"250,000 to 499,999",0,0
107.199999413,12.4499970446,2349,2082,Senmonorom,KHM-MKI,Mondol Kiri,CB,Cambodia,Provincial capital,7944,7,"Less than 50,000",0,0
113.6417852841,34.757684944,2350,2171,Zhengzhou,CHN-HEN,Henan,CH,China,Other,2014125,2,"1,000,000 to 4,999,999",0,0
16.9389993435,-12.380004039,2351,2279,Kuito,AGO-BIE,Bie,AO,Angola,Provincial capital,113624,5,"100,000 to 249,999",0,0
109.2030033622,12.2429970106,2352,2083,Nha Trang,VNM-KHO,Khanh Hoa,VM,Vietnam,Provincial capital,283441,4,"250,000 to 499,999",57620,0
35.2332994352,-13.3000020018,2353,2409,Lichinga,MOZ-NIA,Niassa,MZ,Mozambique,Provincial capital,109839,5,"100,000 to 249,999",0,0
123.5872893165,-10.1724659278,2354,2487,Kupang,IDN-NTT,Nusa Tenggara Timur,ID,Indonesia,Provincial capital,282396,4,"250,000 to 499,999",51410,0
108.4419992857,11.944998009,2355,2084,Da Lat,VNM-LDO,Lam Dong,VM,Vietnam,Provincial capital,131377,5,"100,000 to 249,999",0,0
131.9604394405,43.1299980516,2356,2172,Vladivostok,RUS-PRM,Primorskiy kray,RS,Russia,Provincial capital,587022,3,"500,000 to 999,999",60610,0
17.866701398,-14.799996029,2357,2280,Menongue,AGO-CCB,Cuando Cubango,AO,Angola,Provincial capital,-999,7,"Less than 50,000",0,0
43.6666684008,-23.3499960572,2358,2281,Toliara,MDG-TOL,Toliara,MA,Madagascar,Provincial capital,115319,5,"100,000 to 249,999",47460,1
140.7189874367,-2.5419960402,2359,2488,Jayapura,IDN-IJA,Irian Jaya,ID,Indonesia,Provincial capital,134895,5,"100,000 to 249,999",0,0
33.7740033007,-13.9830030388,2360,2410,Lilongwe,MWI-CNT,Central,MI,Malawi,National and provincial capital,646750,3,"500,000 to 999,999",0,0
103.4667003105,4.249997934,2361,2085,Kemaman Harbor,MYS-TRN,Terengganu,MY,Malaysia,Other,-999,7,"Less than 50,000",57416,0
129.7839963708,41.784002952,2362,2173,Ch'ongjin,PRK-HBU,Hamgyong-bukto,KN,North Korea,Provincial capital,327000,4,"250,000 to 499,999",60500,0
39.2570013429,-15.1149959944,2363,2411,Nampula,MOZ-NMP,Nampula,MZ,Mozambique,Provincial capital,388526,4,"250,000 to 499,999",0,1
35.3880003445,-23.8740030423,2364,2282,Inhambane,MOZ-INH,Inhambane,MZ,Mozambique,Provincial capital,73884,6,"50,000 to 99,999",46880,1
34.9939983149,-15.7930020726,2365,2412,Blantyre,MWI-STH,Southern,MI,Malawi,Provincial capital,584877,3,"500,000 to 999,999",0,0
141.3039963321,-2.6900009842,2366,2489,Vanimo,PNG-WSE,West Sepik,PP,Papua New Guinea,Provincial capital,11204,7,"Less than 50,000",0,0
103.3333024436,3.7999980545,2367,2086,Kuantan New Port,MYS-PHN,Pahang,MY,Malaysia,Other,366229,4,"250,000 to 499,999",57410,0
127.4339973492,36.3240000227,2368,2174,Taejon,KOR-CNM,Ch'ungch'ong-namdo,KS,South Korea,Provincial capital,1475221,2,"1,000,000 to 4,999,999",0,0
17.7110012984,-19.248003003,2369,2283,Tsumeb,NAM-TSM,Tsumeb,WA,Namibia,Provincial capital,12190,7,"Less than 50,000",0,1
108.1040043731,10.9209960487,2370,2087,Phan Thiet,VNM-BTN,Binh Thuan,VM,Vietnam,Provincial capital,160652,5,"100,000 to 249,999",0,0
36.8839984378,-17.877996059,2371,2413,Quelimane,MOZ-ZMB,Zambezia,MZ,Mozambique,Provincial capital,188964,5,"100,000 to 249,999",46910,0
17.3420013674,-19.6399980468,2372,2284,Otavi,NAM-GRT,Grootfontein,WA,Namibia,Provincial capital,4562,7,"Less than 50,000",0,0
127.13332529,35.8166610482,2373,2175,Chonju,KOR-CBU,Cholla-bukto,KS,South Korea,Provincial capital,711424,3,"500,000 to 999,999",0,0
103.1409993444,5.325002951,2374,2088,Kuala Terengganu,MYS-TRN,Terengganu,MY,Malaysia,Provincial capital,285065,4,"250,000 to 499,999",57420,0
143.6200023624,-3.5649989757,2375,2490,Wewak,PNG-ESE,East Sepik,PP,Papua New Guinea,Provincial capital,18230,7,"Less than 50,000",0,0
21.6469983561,-21.7050029311,2376,2285,Ghanzi,BWA-GHN,Ghanzi,BC,Botswana,Provincial capital,-999,7,"Less than 50,000",0,1
34.8360032878,-19.8270000425,2377,2414,Beira,MOZ-SOF,Sofala,MZ,Mozambique,Provincial capital,530604,3,"500,000 to 999,999",46890,0
102.0420003553,4.184001065,2378,2089,Kuala Lipis,MYS-PHN,Pahang,MY,Malaysia,Provincial capital,15448,7,"Less than 50,000",0,0
16.9129983855,-21.98300406,2379,2286,Okahandja,NAM-OKH,Okahandja,WA,Namibia,Provincial capital,20879,7,"Less than 50,000",0,1
129.0549874014,35.1579960381,2380,2176,Pusan,KOR-PSN,Pusan-jikhalsi,KS,South Korea,Provincial capital enclave,3678555,2,"1,000,000 to 4,999,999",60390,0
31.2470013026,-25.9610040145,2381,2415,Piggs Peak,SWZ-HHH,Hhohho,WZ,Swaziland,Provincial capital,5750,7,"Less than 50,000",0,0
18.9630003558,-22.4550000275,2382,2287,Gobabis,NAM-GBB,Gobabis,WA,Namibia,Provincial capital,16321,7,"Less than 50,000",0,1
145.7829724145,-5.2312590687,2383,2491,Madang,PNG-MDN,Madang,PP,Papua New Guinea,Provincial capital,27419,7,"Less than 50,000",53250,1
101.7080013766,3.1499999201,2384,2090,Kuala Lumpur,MYS-KLL,Kuala Lumpur,MY,Malaysia,National and provincial capital,1453975,2,"1,000,000 to 4,999,999",0,1
14.5279984116,-22.6739969648,2385,2288,Swakopmund,NAM-SWK,Swakopmund,WA,Namibia,Provincial capital,25047,7,"Less than 50,000",0,1
126.908001416,35.1530010793,2386,2177,Kwangju,KOR-KWN,Kwangju-jikhalsi,KS,South Korea,Provincial capital enclave,1416938,2,"1,000,000 to 4,999,999",0,0
32.5739973887,-25.9620030394,2387,2416,Maputo,MOZ-MAP,Maputo,MZ,Mozambique,National and provincial capital,1191613,2,"1,000,000 to 4,999,999",46870,1
143.7180034401,-5.4900000509,2388,2492,Wabag,PNG-ENG,Enga,PP,Papua New Guinea,Provincial capital,3958,7,"Less than 50,000",0,0
128.5910013395,35.8640009585,2389,2178,Taegu,KOR-TGN,Taegu-jikhalsi,KS,South Korea,Provincial capital enclave,2566540,2,"1,000,000 to 4,999,999",0,0
14.6170982888,-23.1018660527,2390,2289,Walvis Bay,NAM-SWK,Swakopmund,WA,Namibia,Other,52058,6,"50,000 to 99,999",46640,0
101.5499974134,3.0666959426,2391,2091,Shah Alam,MYS-SLN,Selangor,MY,Malaysia,Provincial capital,481654,4,"250,000 to 499,999",0,0
167.9629502858,-29.0637719838,2392,2493,Kingston,NFK,Norfolk I.,NF,Norfolk I.,National and provincial capital,-999,7,"Less than 50,000",55500,0
127.460997332,39.1500000473,2393,2179,Wonsan,PRK-KDO,Kangwon-do,KN,North Korea,Provincial capital,329207,4,"250,000 to 499,999",60440,0
110.343996312,1.54899897,2394,2092,Kuching,MYS-SRW,Sarawak,MY,Malaysia,Provincial capital,570407,3,"500,000 to 999,999",51560,0
31.1913003303,-26.3033819274,2395,2417,Mbabane,SWZ-HHH,Hhohho,WZ,Swaziland,National capital,76218,6,"50,000 to 99,999",0,0
15.1550014332,-26.6439959499,2396,2290,Luderitz,NAM-LDR,Luderitz,WA,Namibia,Provincial capital,15137,7,"Less than 50,000",46650,1
176.8410003206,-39.6399959662,2397,2494,Hastings,NZL-HBA,Hawke's Bay,NZ,New Zealand,Provincial capital,61696,6,"50,000 to 99,999",0,0
125.7570003454,39.0290040223,2398,2180,P'yongyang,PRK-PSI,P'yongyang-si,KN,North Korea,National and provincial capital,3222000,2,"1,000,000 to 4,999,999",0,0
101.9500023628,2.70800101,2399,2093,Seremban,MYS-NSM,Negeri Sembilan,MY,Malaysia,Provincial capital,372917,4,"250,000 to 499,999",0,0
18.482004394,-33.9789959227,2400,2291,Cape Town,ZAF-WCP,Western Cape,SF,South Africa,Provincial capital,3433441,2,"1,000,000 to 4,999,999",46770,0
31.9519984275,-26.45499607,2401,2418,Siteki,SWZ-LBM,Lubombo,WZ,Swaziland,Provincial capital,6152,7,"Less than 50,000",0,0
175.0349973862,-39.9300029345,2402,2495,Wanganui,NZL-WMN,Wanganui-Manawatu,NZ,New Zealand,Provincial capital,40268,7,"Less than 50,000",55180,0
125.7620044058,38.507004023,2403,2181,Sariwon,PRK-HBK,Hwanghae-bukto,KN,North Korea,Provincial capital,154942,5,"100,000 to 249,999",0,0
17.0769963322,-22.5600030498,2404,2292,Windhoek,NAM-WND,Windhoek,WA,Namibia,National and provincial capital,268132,4,"250,000 to 499,999",0,1
102.255003309,2.1999959637,2405,2094,Melaka,MYS-MEL,Melaka,MY,Malaysia,Provincial capital,180671,5,"100,000 to 249,999",49970,1
31.388004302,-26.4950010827,2406,2419,Manzini,SWZ-MNZ,Manzini,WZ,Swaziland,Provincial capital,110537,5,"100,000 to 249,999",0,1
17.0810013677,-23.3199989998,2407,2293,Rehoboth,NAM-RHB,Rehoboth,WA,Namibia,Provincial capital,21377,7,"Less than 50,000",0,1
174.8072164108,-41.3348400517,2408,2496,Wellington,NZL-WLL,Wellington,NZ,New Zealand,National and provincial capital,381900,4,"250,000 to 499,999",55150,1
125.7149972831,38.0400030142,2409,2182,Haeju,PRK-HNM,Hwanghae-namdo,KN,North Korea,Provincial capital,222396,5,"100,000 to 249,999",60310,0
17.9589964337,-24.6210030641,2410,2294,Mariental,NAM-MRN,Mariental,WA,Namibia,Provincial capital,13380,7,"Less than 50,000",0,1
103.7600013966,1.5000030646,2411,2095,Johor Baharu,MYS-JOH,Johor,MY,Malaysia,Provincial capital,802489,3,"500,000 to 999,999",0,0
31.4166963552,-26.9999999527,2412,2420,Hlatikulu,SWZ-SHS,Shiselweni,WZ,Swaziland,Provincial capital,2748,7,"Less than 50,000",0,0
16.9720024115,-24.8390009765,2413,2295,Maltahohe,NAM-MLT,Maltahohe,WA,Namibia,Provincial capital,2329,7,"Less than 50,000",0,1
150.480000357,-23.4299969809,2414,2497,Rockhampton,AUS-QNS,Queensland,AS,Australia,Other,65850,6,"50,000 to 99,999",0,0
126.5660013023,37.9690019194,2415,2183,Kaesong,PRK-KSI,Kaesong-si,KN,North Korea,Provincial capital,338155,4,"250,000 to 499,999",0,0
101.4329973223,0.5509979677,2416,2096,Pekanbaru,IDN-RIA,Riau,ID,Indonesia,Provincial capital,-999,7,"Less than 50,000",0,0
25.4843012905,-33.8815710591,2417,2421,Port Elizabeth,ZAF-ECP,Eastern Cape,SF,South Africa,Other,967677,3,"500,000 to 999,999",46820,0
153.0260013686,-27.4539959317,2418,2498,Brisbane,AUS-QNS,Queensland,AS,Australia,Provincial capital,958504,3,"500,000 to 999,999",53490,0
22.3970043886,-26.0170020299,2419,2296,Tsabong,BWA-KGL,Kgalagadi,BC,Botswana,Provincial capital,-999,7,"Less than 50,000",0,0
127.7280004169,37.8590039383,2420,2184,Ch'unch'on,KOR-KDO,Kangwon-do,KS,South Korea,Provincial capital,209746,5,"100,000 to 249,999",0,0
17.1610022914,-26.5020030272,2421,2297,Bethanien,NAM-BTH,Bethanien,WA,Namibia,Provincial capital,10363,7,"Less than 50,000",0,1
103.8317943308,1.2688559861,2422,2097,Singapore,SGP,Singapore,SN,Singapore,National capital,3547809,2,"1,000,000 to 4,999,999",50000,1
151.7795554463,-32.9279580696,2423,2499,Newcastle,AUS-NSW,New South Wales,AS,Australia,Other,497955,4,"250,000 to 499,999",53610,0
30.9850024436,-25.4660039981,2424,2422,Nelspruit,ZAF-MPM,Mpumalanga,SF,South Africa,Provincial capital,110159,5,"100,000 to 249,999",0,0
18.1330023357,-26.5740029815,2425,2298,Keetmanshoop,NAM-KTM,Keetmanshoop,WA,Namibia,Provincial capital,15608,7,"Less than 50,000",0,1
26.1520023703,-24.3770040281,2426,2423,Mochudi,BWA-KGT,Kgatleng,BC,Botswana,Provincial capital,-999,7,"Less than 50,000",0,0
101.2500003621,6.8640029659,2427,2098,Pattani,THA-PTT,Pattani,TH,Thailand,Provincial capital,-999,7,"Less than 50,000",0,1
126.6334203379,37.4862420673,2428,2185,Inch`on,KOR-ICH,Inch'on-jikhalsi,KS,South Korea,Other,2628000,2,"1,000,000 to 4,999,999",60320,0
18.7450024433,-28.0220040288,2429,2299,Karasburg,NAM-KRS,Karasburg,WA,Namibia,Provincial capital,6054,7,"Less than 50,000",0,1
25.52000439,-24.4019970252,2430,2424,Molepolole,BWA-KWN,Kweneng,BC,Botswana,Provincial capital,63248,6,"50,000 to 99,999",0,0
151.0281993982,-33.8897699469,2431,2500,Sydney,AUS-NSW,New South Wales,AS,Australia,Other,4394576,2,"1,000,000 to 4,999,999",53650,0
101.2889974138,6.5500020255,2432,2099,Yala,THA-YAL,Yala,TH,Thailand,Provincial capital,93558,6,"50,000 to 99,999",0,1
17.3860023139,-3.31499702,2433,2300,Bandundu,ZAR-BAN,Bandundu,CG,"Congo, DRC",Provincial capital,118211,5,"100,000 to 249,999",0,1
101.8250013022,6.4279980394,2434,2100,Narathiwat,THA-NRH,Narathiwat,TH,Thailand,Provincial capital,47771,7,"Less than 50,000",57432,1
127.497996334,36.6350040541,2435,2186,Ch'ungju,KOR-CBK,Ch'ungch'ong-bukto,KS,South Korea,Provincial capital,634596,3,"500,000 to 999,999",0,0
25.9507984015,-24.6399299266,2436,2425,Gaborone,BWA-SEA,South-East,BC,Botswana,National capital,208411,5,"100,000 to 249,999",0,0
138.5208272845,-34.8116759364,2437,2501,Adelaide,AUS-SAS,South Australia,AS,Australia,Provincial capital,1074159,2,"1,000,000 to 4,999,999",54220,0
25.3430014134,-24.9779969901,2438,2426,Kanye,BWA-STH,Southern,BC,Botswana,Provincial capital,44716,7,"Less than 50,000",0,0
15.2851414233,-4.285187997,2439,2301,Brazzaville,COG-POO,Pool,CF,Congo,National capital,1284609,2,"1,000,000 to 4,999,999",0,0
102.240000395,6.118001969,2440,2101,Kota Baharu,MYS-KLN,Kelantan,MY,Malaysia,Provincial capital,279316,4,"250,000 to 499,999",0,0
25.6770003922,-25.2279989458,2441,2427,Lobatse,BWA-SEA,South-East,BC,Botswana,Provincial capital,30883,7,"Less than 50,000",0,0
14.7619984284,-4.355999944,2442,2302,Kinkala,COG-POO,Pool,CF,Congo,Provincial capital,13882,7,"Less than 50,000",0,0
126.9352443288,37.5423570796,2443,2187,Seoul,KOR-SJK,Seoul-jikhalsi,KS,South Korea,National capital and provincial capital enclave,10349312,1,"5,000,000 and greater",0,0
105.8010033726,11.0799990367,2444,2102,Svay Rieng,KHM-SRI,Svay Rieng,CB,Cambodia,Provincial capital,-999,7,"Less than 50,000",0,1
149.0420074304,-35.350002057,2445,2502,Canberra,AUS-ACT,Australian Capital Territory,AS,Australia,National and provincial capital,327700,4,"250,000 to 499,999",0,0
104.7833013752,10.9833029631,2446,2103,Takev,KHM-TAK,Takev,CB,Cambodia,Provincial capital,-999,7,"Less than 50,000",0,1
28.0043104457,-26.1789570809,2447,2428,Johannesburg,ZAF-GAT,Gauteng,SF,South Africa,Provincial capital,2026469,2,"1,000,000 to 4,999,999",0,0
22.4029983722,-5.89200305,2448,2303,Kananga,ZAR-KOC,Kasai-Occidental,CG,"Congo, DRC",Provincial capital,463546,4,"250,000 to 499,999",0,0
125.3130033856,43.8810029434,2449,2188,Changchun,CHN-JIL,Jilin,CH,China,Provincial capital,2537421,2,"1,000,000 to 4,999,999",0,0
145.0751043135,-37.8529559698,2450,2503,Melbourne,AUS-VCT,Victoria,AS,Australia,Other,3730206,2,"1,000,000 to 4,999,999",54030,0
106.6527452835,10.9690740162,2451,2104,Thu Dau Mot,VNM-SBE,Song Be,VM,Vietnam,Provincial capital,-999,7,"Less than 50,000",0,0
126.5670633765,43.8502140467,2452,2189,Jilin,CHN-JIL,Jilin,CH,China,Other,1881977,2,"1,000,000 to 4,999,999",0,1
27.9000003035,-33.0299999273,2453,2429,East London,ZAF-ECP,Eastern Cape,SF,South Africa,Other,-999,7,"Less than 50,000",46830,0
